169	15	169
171	15	170
184	1	181
173	16	180
174	16	179
175	16	178
176	16	177
183	16	171
178	16	172
179	16	173
180	16	174
181	16	175
182	16	176
185	1	182
186	1	183
187	9	184
188	9	185
189	9	186
190	1	187
191	17	204
192	17	192
193	17	193
194	17	194
195	17	195
196	17	196
197	17	197
198	17	203
199	17	202
200	17	201
201	17	200
202	17	199
203	17	198
204	17	189
205	17	190
206	17	191
207	17	205
208	84	206
209	18	209
210	18	208
211	18	207
219	20	216
213	20	209
214	20	210
215	20	211
216	20	212
217	20	213
218	20	214
220	19	215
221	19	217
222	19	218
223	19	219
224	19	220
225	19	221
226	18	222
227	18	224
228	18	223
229	15	225
230	6	226
231	6	227
232	8	228
233	8	229
234	21	230
235	21	231
236	21	232
237	21	233
238	21	234
239	21	235
240	21	236
241	21	238
242	21	239
243	21	240
244	21	237
245	2	244
246	2	243
247	2	242
248	2	241
249	16	245
250	22	252
251	22	246
252	22	247
253	22	248
254	22	249
255	22	250
256	22	251
258	23	253
259	87	1733
260	23	255
261	23	256
262	23	257
263	23	258
264	23	259
265	23	260
266	23	261
267	23	262
268	23	263
269	23	264
270	23	265
271	23	266
272	22	268
275	22	269
274	22	267
276	22	271
277	22	270
278	23	272
279	15	273
280	23	274
281	23	275
282	23	276
283	1	277
284	24	278
285	24	279
286	24	280
287	24	281
288	24	286
289	24	287
290	24	288
291	24	282
292	24	283
293	24	284
294	24	285
295	24	289
296	24	290
297	8	291
298	8	292
299	24	293
300	24	294
301	24	295
302	24	296
303	1	297
304	25	302
305	25	301
306	25	300
307	25	299
308	25	298
309	25	303
310	25	304
311	4	305
312	6	306
313	6	307
314	6	308
317	2	310
316	6	309
318	2	311
319	2	312
320	2	313
321	2	314
322	26	315
323	26	316
324	27	318
325	27	317
326	1	321
327	1	319
328	1	320
329	15	322
330	9	323
331	9	324
343	1	339
333	9	326
334	9	327
335	9	325
336	7	328
337	22	329
338	22	330
339	22	331
340	27	332
341	28	333
342	27	334
344	9	338
345	9	337
346	9	336
347	9	335
348	7	340
349	22	341
350	9	342
351	8	343
352	8	344
353	26	345
354	8	346
355	16	348
356	16	347
357	87	1734
358	29	350
359	29	351
360	29	352
361	29	353
362	29	354
363	29	355
364	29	356
365	29	357
366	29	358
367	29	360
368	29	359
369	8	361
370	9	362
371	9	363
372	9	364
373	9	365
374	9	366
375	8	369
376	8	368
377	8	367
378	9	370
379	9	371
380	30	372
381	30	373
382	30	374
383	30	375
384	30	378
385	30	377
386	30	376
387	1	379
388	11	380
389	11	383
390	11	382
391	11	381
392	8	384
393	31	402
394	31	401
395	31	400
396	31	399
397	31	398
398	31	397
399	31	396
400	31	395
401	31	394
402	31	393
403	31	392
404	31	391
405	31	390
406	31	389
407	31	388
408	31	387
409	31	386
410	31	385
411	1	403
412	3	404
413	86	405
414	7	406
415	7	407
416	7	408
417	7	409
418	7	410
419	7	411
420	7	412
421	7	413
422	2	415
423	13	414
424	32	416
425	32	417
426	32	418
427	32	419
428	32	420
429	32	421
430	32	422
431	32	423
432	32	424
433	32	425
434	29	427
435	88	426
436	33	428
437	2	429
438	1	432
439	1	431
440	1	430
441	1	433
442	1	434
443	7	435
463	23	453
462	23	452
461	23	451
460	23	450
459	23	449
458	23	448
457	7	446
456	7	447
455	7	444
454	7	445
464	23	454
465	23	455
466	23	456
467	23	457
468	23	458
469	23	459
470	29	462
471	29	461
472	29	460
473	15	463
474	26	464
475	26	465
476	26	466
477	26	467
478	26	468
479	26	469
480	26	470
481	26	471
482	26	472
483	1	473
484	34	478
485	34	477
486	34	476
487	34	475
488	34	474
489	2	479
490	35	483
491	35	482
492	35	481
493	35	480
494	35	484
495	3	485
496	3	486
497	3	487
498	3	488
499	3	489
500	3	490
501	3	491
502	13	492
503	87	1735
504	29	494
505	29	495
506	88	496
507	81	1038
508	29	498
509	29	499
510	82	815
511	1	501
512	1	502
513	1	503
514	1	504
515	1	505
516	1	506
517	1	507
518	7	509
519	7	508
520	7	510
521	8	511
522	8	512
653	10	717
524	8	515
525	8	514
526	8	516
527	8	517
528	10	520
529	10	519
530	10	518
531	8	521
532	10	522
657	22	721
656	22	720
535	13	526
536	13	527
537	13	528
538	13	529
539	23	531
540	23	530
541	36	532
542	36	533
543	36	534
544	36	535
545	36	536
546	36	537
547	36	538
548	36	539
549	36	540
550	36	541
551	36	542
552	36	543
553	36	544
554	37	618
555	37	619
556	37	620
557	37	621
558	37	622
559	37	623
560	37	624
561	37	625
562	37	626
563	37	627
564	37	628
565	37	629
566	37	630
567	37	631
568	37	632
569	37	633
570	37	634
571	37	635
572	37	636
573	37	637
574	37	638
575	37	639
576	37	640
577	37	641
578	37	642
579	37	643
580	37	644
581	37	645
582	37	646
583	37	647
584	37	648
585	37	649
586	37	650
587	37	651
588	37	652
589	37	653
590	37	654
591	37	655
592	37	656
593	37	657
594	37	658
595	37	659
596	37	660
597	37	661
598	37	662
599	37	663
600	37	664
601	37	665
602	37	666
603	37	667
629	13	692
605	37	668
606	37	669
607	37	670
608	37	671
609	37	672
610	37	673
611	37	674
612	37	675
613	37	676
614	37	677
615	37	678
616	37	679
617	37	680
618	37	681
619	37	682
620	37	683
621	37	684
622	37	685
623	37	686
624	37	687
625	37	688
626	37	689
627	37	690
628	37	691
630	1	695
631	1	696
632	1	697
633	1	698
655	22	719
654	1	718
636	13	702
637	13	701
638	8	703
639	38	704
640	38	705
641	38	706
642	38	707
643	38	708
644	38	709
645	38	710
646	38	711
647	38	712
648	38	713
649	13	714
650	13	715
651	13	716
658	2	722
659	1	723
660	1	724
661	81	733
662	21	732
663	21	731
664	21	730
665	21	729
666	21	728
667	21	727
668	21	726
669	21	725
670	8	734
671	39	741
672	39	735
673	39	736
674	39	737
675	39	738
676	39	739
677	39	740
686	41	751
679	40	742
680	40	743
681	40	744
682	40	745
683	40	746
684	40	747
685	40	748
687	41	750
688	41	749
689	15	752
690	15	753
691	15	754
692	15	755
693	8	757
694	8	758
695	8	759
696	8	760
697	8	761
698	8	762
699	8	756
700	13	763
701	42	765
702	42	764
703	8	767
704	8	766
705	36	768
706	36	769
707	36	770
708	36	771
709	36	772
710	36	773
711	81	774
712	42	775
713	42	776
714	42	777
715	42	778
716	1	779
717	21	780
718	8	781
719	8	782
720	26	783
721	26	784
722	17	785
723	8	786
724	1	787
725	12	789
726	12	790
727	12	791
728	12	792
729	12	793
730	12	794
731	12	795
732	12	796
733	12	797
734	12	798
735	12	799
736	1	801
737	1	800
738	2	804
739	2	802
740	2	803
741	1	807
742	1	806
743	1	805
744	11	808
745	17	814
746	17	813
747	17	812
748	17	811
749	17	810
750	17	809
751	7	816
752	81	60
753	7	817
754	81	818
755	7	819
756	7	820
757	7	821
758	7	822
759	7	823
760	7	824
761	7	825
762	1	826
763	1	827
764	1	828
765	1	829
766	88	830
767	29	831
768	29	832
769	29	833
770	29	834
771	1	835
772	1	836
773	1	837
774	1	838
775	1	839
776	1	840
777	1	841
778	1	842
779	1	843
780	1	844
781	8	845
782	8	846
783	8	847
784	8	848
785	8	849
786	1	850
787	1	851
788	1	852
789	1	853
790	3	855
791	3	854
792	3	856
793	3	857
794	3	858
795	3	859
796	3	860
797	3	861
798	3	862
799	3	863
800	23	900
801	23	901
802	23	902
803	23	903
804	23	904
805	23	905
806	23	906
807	23	907
808	23	908
809	23	909
810	23	910
811	23	911
812	23	912
813	23	913
814	23	914
815	23	915
816	23	916
817	23	917
818	23	918
819	1	921
820	43	934
821	43	933
822	43	932
823	43	931
824	43	930
825	43	929
826	43	928
827	43	927
828	43	926
829	43	925
830	43	924
831	43	923
832	43	922
833	12	944
834	12	943
835	12	942
836	12	941
837	12	940
838	12	939
839	12	938
840	12	937
841	12	936
842	12	935
843	7	948
844	7	947
845	7	946
846	84	945
847	1	949
848	1	950
849	1	951
850	1	952
851	1	953
852	1	954
853	1	955
854	1	956
855	1	957
856	44	958
857	3	959
858	11	960
859	11	961
860	11	962
861	11	963
862	13	964
863	13	965
864	13	966
865	13	967
866	13	968
867	1	969
868	1	970
869	1	971
870	1	972
871	1	973
872	1	976
873	1	977
874	1	978
875	1	979
876	1	980
877	1	981
880	11	974
881	11	975
882	23	986
883	23	987
884	45	988
885	45	989
886	45	990
887	45	991
888	45	992
889	45	993
890	1	995
891	1	994
892	45	996
893	46	997
894	46	998
895	46	999
896	46	1000
897	46	1001
898	46	1002
899	46	1003
900	46	1004
901	46	1005
902	46	1006
903	46	1007
904	46	1008
905	46	1009
906	46	1010
907	46	1011
908	46	1012
909	46	1013
910	46	1014
911	46	1015
912	46	1016
913	47	1017
914	47	1018
915	47	1019
916	47	1020
917	47	1021
918	47	1022
919	47	1023
920	47	1024
921	47	1025
922	47	1026
923	46	1028
924	46	1027
925	46	1029
926	13	1055
927	7	1030
928	7	1031
929	7	1032
930	7	1033
931	66	1034
932	7	1035
933	7	1036
934	7	1037
935	88	349
936	7	1039
937	7	1040
938	7	1041
939	7	1042
940	7	1043
941	7	1044
942	7	1045
943	7	1046
944	7	1047
945	7	1048
946	7	1049
947	7	1050
948	7	1051
949	7	1052
950	7	1053
951	7	1054
952	12	1056
953	12	1057
954	12	1058
955	12	1059
956	12	1060
957	12	1061
958	12	1062
959	12	1063
960	12	1064
961	12	1065
962	51	1117
963	51	1118
964	51	1119
965	51	1120
966	51	1121
967	51	1122
968	51	1123
969	51	1124
970	51	1125
971	51	1126
972	51	1127
973	51	1128
974	51	1129
975	51	1130
976	51	1131
977	51	1132
978	51	1133
979	51	1134
980	51	1135
981	51	1136
982	51	1137
983	51	1138
984	51	1139
985	51	1140
986	51	1141
987	51	1142
988	51	1143
989	51	1144
990	51	1146
991	51	1147
992	51	1151
993	51	1152
1092	55	1220
995	51	1155
996	51	1156
997	51	1172
998	51	1179
999	51	1180
1000	51	1181
1001	51	1182
1002	51	1195
1003	54	1103
1004	54	1104
1005	54	1105
1006	54	1110
1007	54	1111
1008	54	1112
1009	54	1113
1010	54	1114
1011	54	1148
1012	54	1188
1244	61	1424
1243	61	1423
1242	13	1357
1016	52	1175
1017	52	1176
1018	52	1177
1019	48	1071
1020	48	1073
1021	48	1074
1022	48	1075
1023	48	1076
1024	48	1077
1025	48	1078
1026	48	1079
1027	48	1080
1028	48	1081
1029	48	1082
1030	48	1083
1031	48	1084
1032	48	1085
1033	48	1086
1034	48	1087
1035	48	1089
1036	48	1090
1037	48	1095
1038	48	1096
1039	48	1097
1040	48	1115
1041	48	1116
1042	49	1106
1043	49	1107
1044	49	1108
1045	49	1109
1046	49	1157
1047	49	1158
1048	49	1159
1049	49	1160
1050	49	1161
1051	49	1162
1052	49	1163
1053	49	1164
1054	49	1165
1055	49	1167
1056	49	1168
1057	49	1169
1058	49	1170
1059	49	1171
1060	49	1178
1061	49	1183
1062	49	1184
1063	49	1185
1064	49	1186
1065	50	1066
1066	50	1067
1067	50	1068
1068	50	1069
1069	50	1070
1070	50	1071
1071	50	1072
1072	50	1091
1073	50	1092
1074	50	1093
1075	50	1094
1076	13	1098
1077	13	1099
1078	13	1100
1079	13	1101
1080	13	1102
1081	67	1154
1082	50	1166
1083	50	1173
1084	50	1174
1085	50	1187
1086	53	1189
1087	53	1190
1088	53	1191
1089	53	1192
1090	53	1193
1091	53	1194
1093	55	1221
1094	55	1222
1095	55	1223
1096	55	1224
1097	55	1225
1098	55	1226
1099	55	1227
1100	55	1228
1101	55	1241
1102	55	1242
1103	55	1243
1104	55	1244
1105	55	1245
1106	55	1246
1107	55	1247
1108	85	1196
1156	56	1219
1155	56	1218
1154	56	1217
1153	56	1216
1152	56	1215
1151	56	1214
1150	56	1213
1149	56	1212
1148	56	1211
1147	56	1210
1146	56	1209
1145	56	1208
1144	56	1207
1143	85	1206
1142	56	1205
1141	56	1204
1140	56	1203
1139	56	1202
1138	56	1201
1137	56	1200
1136	85	1199
1135	56	1198
1134	56	1197
1163	86	1235
1157	86	1229
1158	42	1230
1159	42	1231
1160	42	1232
1161	42	1233
1162	42	1234
1164	7	1236
1165	7	1237
1166	7	1238
1167	7	1239
1168	7	1240
1169	55	1249
1170	55	1250
1171	55	1248
1172	51	1255
1173	48	1254
1174	48	1253
1175	48	1252
1176	48	1251
1177	49	1256
1178	49	1257
1179	50	1261
1180	50	1260
1181	50	1259
1182	65	1258
1183	50	1268
1184	50	1267
1185	50	1266
1186	50	1265
1187	49	1288
1188	49	1287
1189	49	1286
1190	49	1285
1191	49	1284
1192	49	1283
1193	49	1282
1194	49	1281
1195	49	1280
1196	49	1279
1197	57	1278
1198	57	1276
1199	57	1269
1200	57	1270
1201	57	1271
1202	57	1272
1203	57	1273
1204	57	1274
1205	57	1275
1206	57	1278
1207	58	1324
1208	58	1315
1209	58	1316
1210	58	1317
1211	58	1332
1212	58	1319
1213	58	1320
1214	58	1321
1215	58	1322
1216	58	1323
1217	58	1325
1218	58	1326
1219	58	1318
1220	58	1328
1221	58	1329
1222	58	1330
1223	58	1331
1224	58	1327
1225	58	1333
1226	58	1334
1227	58	1335
1228	58	1336
1229	58	1337
1230	58	1338
1231	58	1339
1232	58	1340
1233	57	1277
1234	59	1351
1235	59	1352
1236	59	1353
1237	59	1354
1238	59	1355
1239	59	1356
1240	59	1349
1241	59	1350
1245	61	1426
1246	61	1427
1247	61	1427
1248	61	1428
1249	61	1429
1250	61	1430
1251	61	1431
1252	61	1432
1253	61	1433
1254	61	1434
1255	61	1435
1256	61	1436
1257	61	1425
1258	61	1438
1259	61	1439
1260	61	1440
1261	61	1441
1262	61	1442
1263	62	1452
1264	62	1444
1265	62	1445
1266	62	1446
1267	62	1447
1268	62	1448
1269	62	1449
1270	62	1450
1271	62	1451
1272	62	1443
1273	62	1453
1274	62	1454
1275	62	1455
1276	62	1456
1277	62	1457
1278	62	1458
1279	62	1459
1280	62	1460
1281	62	1461
1282	62	1462
1283	63	1463
1284	63	1464
1285	63	1465
1286	63	1466
1287	63	1473
1288	63	1468
1289	63	1469
1335	65	1519
1334	65	1506
1369	65	1541
1293	63	1467
1294	64	1474
1295	64	1475
1296	64	1476
1297	64	1477
1298	64	1478
1299	64	1479
1300	64	1480
1301	64	1481
1302	64	1482
1303	64	1483
1304	64	1484
1305	64	1499
1306	64	1486
1307	64	1487
1308	64	1493
1309	64	1489
1310	64	1488
1311	64	1491
1312	64	1492
1313	64	1490
1314	64	1494
1315	64	1495
1316	64	1496
1317	64	1497
1318	64	1498
1319	64	1485
1320	64	1500
1321	64	1501
1322	64	1502
1323	61	1437
1324	63	1470
1325	63	1472
1326	59	1145
1327	59	1149
1328	59	1150
1329	63	1471
1330	8	1503
1331	51	1505
1332	51	1504
1336	65	1508
1337	65	1509
1338	65	1510
1339	65	1511
1340	65	1512
1341	65	1513
1342	65	1514
1343	65	1515
1344	65	1516
1345	65	1517
1346	65	1518
1347	65	1526
1348	65	1521
1349	65	1520
1350	65	1531
1351	65	1523
1352	65	1524
1353	65	1525
1354	65	1522
1355	65	1527
1356	65	1528
1357	65	1529
1358	65	1530
1359	65	1507
1360	65	1532
1361	66	1533
1362	66	1534
1363	66	1535
1364	66	1536
1365	66	1537
1366	66	1538
1367	66	1539
1368	66	1540
1370	65	1542
1371	65	1543
1372	65	1544
1373	67	1553
1374	67	1552
1375	67	1551
1376	67	1550
1377	50	1549
1378	49	1548
1379	49	1547
1380	51	1546
1381	52	1545
1382	51	1558
1383	54	1557
1384	54	1556
1385	54	1555
1386	54	1554
1387	50	1563
1388	50	1562
1389	50	1561
1390	50	1560
1391	50	1559
1392	49	1564
1393	72	1586
1394	72	1585
1395	72	1584
1396	72	1583
1397	72	1582
1398	72	1581
1399	72	1580
1400	72	1579
1401	72	1578
1402	72	1577
1403	72	1576
1404	72	1575
1405	72	1574
1406	72	1573
1407	72	1572
1408	72	1571
1409	72	1570
1410	72	1569
1411	72	1568
1412	72	1567
1413	72	1566
1414	72	1565
1415	57	1591
1416	57	1590
1417	57	1589
1418	57	1588
1419	57	1587
1420	67	1596
1421	67	1595
1422	67	1594
1423	67	1593
1424	67	1592
1425	84	1598
1426	7	1597
1443	6	1614
1442	6	1613
1429	65	1601
1441	9	1611
1439	29	1610
1440	9	1612
1433	65	1605
1434	65	1606
1435	65	1607
1436	65	1608
1437	65	1609
1444	6	1615
1445	6	1616
1446	6	1617
1447	6	1618
1448	6	1619
1449	6	1620
1450	6	1621
1451	6	1622
1452	6	1623
1453	6	1624
1454	6	1625
1455	6	1626
1456	6	1627
1457	51	1636
1458	51	1635
1459	51	1633
1460	51	1630
1461	51	1632
1462	51	1631
1463	51	1628
1464	51	1629
1465	10	1637
1466	81	1658
1467	3	1659
1468	3	1660
1469	3	1661
1470	3	1662
1471	3	1663
1472	3	1664
1473	3	1665
1474	3	1666
1475	3	1667
1476	3	1668
1477	3	1669
1478	3	1670
1479	3	1671
1480	3	1672
1507	7	1676
1506	7	1675
1544	3	1714
1543	1	1712
1503	56	1674
1502	29	1673
1487	4	1645
1488	4	1646
1489	4	1647
1490	4	1648
1491	4	1649
1492	4	1650
1493	4	1651
1494	29	1638
1495	29	1639
1496	29	1640
1497	29	1641
1498	29	1642
1501	29	1643
1500	29	1644
1508	86	1677
1509	7	1678
1510	7	1679
1511	7	1680
1512	7	1681
1513	7	1682
1514	7	1683
1515	7	1684
1516	7	1685
1517	73	1686
1518	73	1687
1519	73	1688
1520	73	1689
1521	73	1690
1522	73	1691
1523	73	1692
1524	73	1693
1525	73	1694
1526	73	1695
1527	73	1696
1528	73	1697
1529	73	1698
1530	73	1699
1531	73	1700
1532	73	1701
1533	73	1702
1534	73	1703
1535	85	1704
1536	56	1705
1537	56	1706
1538	56	1707
1539	56	1708
1540	56	1709
1541	56	1710
1542	56	1711
1545	3	1713
1559	51	1725
1558	56	1726
1548	43	1715
1549	43	1716
1550	43	1717
1551	43	1718
1552	43	1719
1553	43	1720
1554	43	1721
1555	43	1722
1556	43	1723
1557	43	1724
1560	81	1727
1561	1	1728
1562	7	1729
1563	36	1730
1564	29	1731
1565	88	497
1566	74	493
1567	81	500
1568	74	254
1569	74	1736
1570	74	1737
1571	74	1738
1572	74	1739
1573	74	1740
1574	74	1741
1575	74	1742
1576	74	1743
1577	74	1744
1578	74	1745
1579	74	1746
1580	74	1747
1581	74	1748
1582	74	1749
1583	74	1750
1584	73	1751
1585	73	1752
1586	73	1753
1587	73	1754
1588	73	1755
1589	6	1756
1590	3	1757
1591	3	1758
1592	3	1759
1593	3	1760
1594	3	1761
1595	3	1762
1596	75	1830
1597	75	1831
1598	75	1832
1599	75	1833
1600	75	1834
1601	75	1835
1602	75	1836
1603	75	1840
1604	75	1841
1605	76	1764
1606	76	1765
1607	76	1766
1608	76	1767
1609	76	1768
1610	76	1769
1611	76	1770
1612	76	1771
1613	76	1772
1614	76	1773
1615	76	1774
1616	76	1775
1617	76	1776
1618	76	1777
1619	76	1782
1620	76	1783
1621	76	1784
1622	76	1785
1623	76	1786
1624	76	1787
1625	76	1788
1626	76	1789
1627	76	1817
1628	76	1818
1629	76	1838
1630	77	1778
1631	77	1779
1632	77	1780
1633	77	1790
1634	77	1791
1635	77	1792
1636	77	1793
1637	77	1794
1638	77	1795
1639	77	1796
1741	65	1911
1641	78	1797
1642	78	1798
1643	78	1799
1644	78	1800
1645	78	1801
1646	78	1802
1647	78	1803
1648	78	1804
1649	78	1805
1650	78	1806
1651	78	1807
1652	78	1808
1653	78	1809
1654	78	1810
1655	78	1811
1656	78	1812
1657	78	1813
1658	78	1814
1659	78	1815
1660	78	1816
1661	78	1819
1662	78	1820
1663	78	1821
1664	78	1822
1665	78	1823
1666	78	1824
1667	78	1825
1668	78	1826
1669	78	1827
1670	78	1828
1671	78	1839
1672	75	1829
1673	51	1763
1674	75	1842
1675	9	1845
1676	9	1846
1677	9	1847
1678	9	1848
1679	9	1849
1680	9	1850
1681	36	1851
1682	36	1852
1683	36	1853
1684	76	1854
1685	75	1855
1686	23	1866
1687	23	1867
1688	23	1868
1689	74	1856
1690	74	1857
1691	74	1858
1692	74	1859
1693	74	1860
1694	74	1861
1695	74	1862
1696	74	1863
1697	74	1864
1698	74	1865
1699	50	1883
1700	50	1882
1701	50	1880
1702	50	1879
1703	49	1878
1874	50	2032
1705	79	1877
1706	79	1876
1707	79	1875
1708	79	1874
1709	51	1873
1710	51	1872
1711	51	1871
1712	49	1870
1713	49	1869
1714	80	1902
1715	72	1903
1716	72	1904
1717	72	1905
1718	72	1906
1719	72	1907
1720	72	1908
1721	72	1909
1722	72	1910
1723	80	1885
1724	80	1886
1725	80	1887
1726	80	1888
1727	80	1889
1728	80	1890
1729	80	1891
1730	80	1892
1731	80	1893
1732	80	1894
1733	80	1895
1734	80	1901
1735	80	1902
1736	53	1900
1737	57	1899
1738	67	1884
1739	50	1881
1740	78	1781
1742	65	1912
1743	65	1913
1744	65	1914
1745	53	1915
1746	48	1924
1747	80	1923
1748	50	1922
1749	49	1919
1750	49	1918
1751	49	1917
1752	51	1916
1753	66	1925
1754	66	1926
1755	66	1927
1756	66	1928
1757	66	1929
1758	66	1930
1759	66	1931
1760	66	1932
1761	66	1933
1762	66	1934
1763	66	1935
1764	66	1936
1765	66	1937
1766	66	1938
1767	66	1939
1768	66	1940
1769	66	1941
1770	66	1942
1771	66	1943
1772	66	1944
1773	66	1945
1774	66	1946
1775	66	1947
1776	7	1948
1777	81	1949
1778	7	1950
1779	7	1952
1780	7	1953
1781	7	1954
1782	88	1955
1783	29	1956
1784	29	1957
1785	29	1958
1786	29	1959
1787	29	1960
1788	29	1961
1789	56	1962
1790	56	1963
1791	56	1964
1792	56	1965
1793	56	1966
1794	56	1967
1795	56	1968
1796	56	1969
1797	56	1970
1798	7	1971
1799	7	1972
1800	7	1973
1801	18	1978
1802	18	1977
1803	18	1976
1804	18	1975
1805	18	1974
1806	7	1979
1807	7	1980
1808	7	1981
1809	7	1982
1810	7	1983
1811	7	1984
1812	7	1985
1813	7	1986
1814	7	1987
1815	65	1988
1816	74	1989
1817	74	1990
1818	74	1991
1819	74	1992
1820	56	1993
1821	56	1994
1822	56	1995
1823	56	1996
1824	56	1997
1825	56	1998
1826	56	1999
1827	56	2000
1828	56	2001
1829	56	2002
1830	56	2003
1831	56	2004
1832	56	2005
1833	56	2006
1834	51	2016
1835	51	2015
1836	51	2014
1837	51	2013
1838	51	2011
1839	51	2010
1840	51	2009
1841	51	2008
1842	51	2007
1843	51	2012
1844	1	2017
1845	88	2018
1846	74	2019
1847	74	2020
1848	74	2021
1849	74	2022
1850	74	2023
1851	74	2024
1852	74	2025
1853	74	2026
1854	74	2027
1855	81	2038
1856	81	2039
1857	81	2040
1858	81	2041
1859	81	2042
1860	81	2043
1861	81	2044
1862	81	2045
1863	81	2046
1864	81	2047
1865	49	2028
1866	49	2029
1867	49	2030
1868	50	2031
1869	50	2033
1870	50	2034
1871	50	2035
1872	50	2036
1873	72	2037
1875	56	2048
1876	56	2049
1877	56	2050
1878	56	2051
1880	78	2054
1881	92	2055
1882	92	2056
1883	92	2057
1884	92	2058
1885	92	2059
1886	92	2060
1887	92	2061
1888	93	2062
1889	93	2063
1890	93	2064
1891	93	2065
1892	94	2066
1893	94	2067
1894	81	2068
1895	81	2069
1896	81	2070
1897	81	2071
1898	81	2072
1899	81	2073
1900	81	2074
1901	81	2075
1902	81	2076
1903	81	2077
1904	81	2078
1905	81	2079
1906	81	2080
1907	81	2081
1908	81	2082
1909	81	2083
1910	81	2084
1911	81	2085
1912	81	2086
1913	81	2087
1914	81	2088
1915	81	2089
1916	81	2090
1917	81	2091
1918	81	2092
1919	81	2093
1920	81	2094
1921	81	2095
1922	81	2096
1923	81	2097
1924	81	2098
1925	81	2099
1926	81	2100
1927	81	2101
1928	81	2102
1929	81	2103
1930	81	2104
1931	81	2105
1932	81	2106
1933	81	2107
1934	81	2108
1935	81	2109
1936	81	2110
1937	81	2111
1938	81	2112
1939	81	2113
1940	81	2114
1941	3	2115
1942	3	2116
1943	3	2117
1944	3	2118
1945	3	2119
1946	3	2120
1947	3	2121
1948	3	2122
1949	3	2123
1950	3	2124
1951	3	2125
1952	3	2126
1953	3	2127
1954	3	2128
1955	56	2129
1956	56	2130
1957	56	2131
1958	56	2132
1959	74	2133
1960	74	2134
1961	74	2135
1962	74	2136
1963	3	2137
1964	3	2138
1965	3	2139
1966	3	2140
1967	3	2141
1968	3	2142
1969	3	2143
1970	3	2144
1971	56	2145
1972	56	2146
1973	56	2147
1974	56	2148
1975	56	2149
1976	56	2150
1977	56	2151
1978	56	2152
1979	56	2153
1980	81	2154
1981	81	2155
1982	81	2156
1983	81	2157
1984	81	2158
1985	81	2159
1986	81	2160
1987	81	2161
1988	81	2162
1989	84	2163
1990	84	2164
1991	84	2165
1992	84	2166
1993	84	2167
1994	84	2168
1995	10	2169
1996	10	2170
1997	84	2171
1998	84	2172
1999	93	2173
2000	93	2174
2001	93	2175
2002	93	2176
2003	93	2177
2004	93	2178
2005	93	2179
2006	93	2180
2007	51	2181
2008	50	2182
2009	48	2183
2010	95	2184
2011	95	2185
2012	95	2186
2013	95	2187
2014	45	2188
2015	95	2189
2016	95	2190
2017	45	2191
2018	45	2192
2019	45	2193
2020	95	2194
2021	95	2195
2022	45	2196
2023	45	2197
2024	95	2198
2025	96	2199
2026	96	2200
2027	96	2201
2032	95	2206
2029	96	2203
2030	96	2204
2031	96	2205
2033	95	2207
2034	95	2208
2035	95	2209
2036	95	2210
2037	95	2211
2038	95	2212
2039	95	2213
2040	95	2214
2041	85	2215
2042	14	2216
2043	14	2217
2044	49	2221
2045	48	2222
2046	48	2223
2047	48	2224
2048	48	2225
2049	48	2226
2050	48	2227
2051	49	2228
2052	3	2229
2053	10	2231
2054	10	2230
2055	48	2232
2056	80	2233
2057	48	2234
2058	48	2235
2059	48	2236
2060	84	2237
2061	84	2238
